Unique ID,Instrument name,Type,Status,Jurisdiction,Region,Income group,Year,Emission_Coverage_%,Carbon_Price_USD,Revenue_Million_USD,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh),Nuclear per capita (kWh - equivalent),Hydro per capita (kWh - equivalent),Wind per capita (kWh - equivalent),Solar per capita (kWh - equivalent),Other renewables per capita (kWh - equivalent),Total_Energy_per_capita,Fossil_Fuel_Dependency_%,Population,Population_Log,Annual_CO2_emissions,GDP
Tax_FR,France carbon tax,Carbon tax,Implemented,France,Europe & Central Asia,High income,1994,0.0,,,2911.7725,18453.21,5571.569,17240.508,3773.6672,0.22528785,0.08996667,116.21794,48067.25989452,56.03929069206408,57999868.0,17.87595130988745,381903100.0,1851575625000.0
ETS_CN_Fujian,Fujian pilot ETS,ETS,Implemented,Fujian,East Asia & Pacific,Upper middle income,1994,0.0,,,6320.6353,1398.3739,146.37782,33.903046,384.68094,0.8818982,0.011487884,1.1889961,8286.053388183998,94.92319988205877,1209003099.0,20.913061972678342,3093890800.0,3523949500000.0
ETS_DE,Germany ETS,ETS,Implemented,Germany,Europe & Central Asia,High income,1994,0.0,,,13591.813,19957.205,8718.305,5136.131,686.00635,30.87793,0.13587649,72.83829,48193.31244649001,87.70371002601294,81773613.0,18.21946518229981,943227650.0,2873178500000.0
ETS_CN_Guangdong,Guangdong pilot ETS,ETS,Implemented,Guangdong (except Shenzhen),East Asia & Pacific,Upper middle income,1994,0.0,,,6320.6353,1398.3739,146.37782,33.903046,384.68094,0.8818982,0.011487884,1.1889961,8286.053388183998,94.92319988205877,1209003099.0,20.913061972678342,3093890800.0,3523949500000.0
ETS_CN_Hubei,Hubei pilot ETS,ETS,Implemented,Hubei,East Asia & Pacific,Upper middle income,1994,0.0,,,6320.6353,1398.3739,146.37782,33.903046,384.68094,0.8818982,0.011487884,1.1889961,8286.053388183998,94.92319988205877,1209003099.0,20.913061972678342,3093890800.0,3523949500000.0
Tax_IS,Iceland carbon tax,Carbon tax,Implemented,Iceland,Europe & Central Asia,High income,1994,0.0,,,2355.412,31369.484,0.0,0.0,47078.395,0.0,0.0,3034.5845,83837.8755,40.22632467589187,266063.0,12.491492160327695,2349279.0,10169758789.0
ETS_ID,Indonesia ETS,ETS,Implemented,Indonesia,East Asia & Pacific,Upper middle income,1994,0.0,,,291.55243,2255.135,1377.6332,0.0,112.79631,0.0,0.0,25.495558,4062.6124980000004,96.59598674330667,196591829.0,19.096640208354028,219199950.0,928983625000.0
Tax_IE,Ireland carbon tax,Carbon tax,Implemented,Ireland,Europe & Central Asia,High income,1994,0.0,,,9527.039,19049.99,7120.2188,0.0,711.8218,14.703313,0.0,0.0,36423.772913,98.00535459427738,3590162.0,15.093708163333456,34838990.0,91477671875.0
Tax_IL,Israel carbon tax,Carbon tax,Implemented,Israel,Middle East & North Africa,High income,1994,0.0,,,8432.974,24786.598,39.204483,0.0,12.247,0.0,0.0,0.0,33271.023483000004,99.96319019159041,5216697.0,15.467375192654064,47474584.0,158677984375.0
Tax_JP,Japan carbon tax,Carbon tax,Implemented,Japan,East Asia & Pacific,High income,1994,0.0,,,7545.29,25637.523,4754.0073,5725.704,1429.2089,0.021275528,0.6429689,336.04218,45428.43962442799,83.50896621947903,125286861.0,18.646116562014555,1223158300.0,4833148500000.0
ETS_KZ,Kazakhstan ETS,ETS,Implemented,Kazakhstan,Europe & Central Asia,Upper middle income,1994,0.0,,,23080.121,8583.932,5780.732,61.943172,1495.9844,0.0,0.0,0.0,39002.712572000004,96.00559174153842,17043775.0,16.651295651060753,174671120.0,131608765625.0
ETS_KR,Korea ETS,ETS,Implemented,"Korea, Rep.",East Asia & Pacific,High income,1994,0.0,,,7367.2974,23183.598,1766.8096,3609.9304,144.40063,0.061549436,0.12309887,0.0,36072.220678305996,89.59167024456585,45130842.0,17.625076450999433,355694820.0,1032411187500.0
Tax_LT,Latvia carbon Tax,Carbon tax,Implemented,Latvia,Europe & Central Asia,High income,1994,0.0,,,1732.5726,9892.861,3502.2537,0.0,3641.2886,0.0,0.0,0.0,18768.9759,80.59942844297647,2521238.0,14.74026100532582,10370181.0,26845212890.0
Tax_LI,Liechtenstein carbon tax,Carbon tax,Implemented,Liechtenstein,Europe & Central Asia,High income,1994,0.0,,,8878.588,15213.265,11564.137,3997.1392,2673.653,11.373956,0.13192375,102.745384,42441.03346375,84.01301073512904,30623.0,10.329539294252681,201111.0,
Tax_LU,Luxembourg carbon tax,Carbon tax,Implemented,Luxembourg,Europe & Central Asia,High income,1994,0.0,,,25377.623,56737.734,14030.042,0.0,593.36975,0.0,0.0,117.052536,96855.82128599999,99.26651565536547,402597.0,12.905693824465603,11523991.0,22200171875.0
ETS_US_MA,Massachusetts ETS,ETS,Implemented,Massachusetts,North America,High income,1994,0.0,,,20880.111,36250.1,21588.041,7053.8936,2713.6003,36.432922,5.251312,781.08704,89308.517174,88.14193146509535,265474811.0,19.39703052408932,5361863000.0,12158955000000.0
Tax_MX,Mexico carbon tax,Carbon tax,Implemented,Mexico,Latin America & Caribbean,Upper middle income,1994,0.0,,,586.13934,11443.42,3372.5374,131.91916,630.8506,0.15560175,0.15560175,217.71304,16382.890743500002,94.01330315354062,89259202.0,18.30705508815399,351533920.0,1365708000000.0
ETS_MX,Mexico ETS,ETS,Implemented,Mexico,Latin America & Caribbean,Upper middle income,1994,0.0,,,586.13934,11443.42,3372.5374,131.91916,630.8506,0.15560175,0.15560175,217.71304,16382.890743500002,94.01330315354062,89259202.0,18.30705508815399,351533920.0,1365708000000.0
ETS_MO,Montenegro ETS,ETS,Implemented,Montenegro,Europe & Central Asia,Upper middle income,1994,0.0,,,8878.588,15213.265,11564.137,3997.1392,2673.653,11.373956,0.13192375,102.745384,42441.03346375,84.01301073512904,629890.0,13.353302067525727,1416060.0,3550666015.0
Tax_NL,Netherlands carbon tax,Carbon tax,Implemented,Netherlands,Europe & Central Asia,High income,1994,0.0,,,6475.6113,27384.115,25651.312,711.59973,17.93798,42.692398,0.0017937981,189.49236,60472.7625617981,98.40965713974899,15485453.0,16.555411689655166,171951920.0,546638062500.0
Tax_CA_NB,New Brunswick carbon tax,Carbon tax,Abolished,New Brunswick,North America,High income,1994,0.0,,,10051.303,33239.965,25646.512,10205.244,31245.0,5.622765,0.19561808,614.6564,111008.49878308001,62.10135327990539,29147383.0,17.187875724023538,478467870.0,1109398875000.0
ETS_CA_NB,New Brunswick OBPS,ETS,Implemented,New Brunswick,North America,High income,1994,0.0,,,10051.303,33239.965,25646.512,10205.244,31245.0,5.622765,0.19561808,614.6564,111008.49878308001,62.10135327990539,29147383.0,17.187875724023538,478467870.0,1109398875000.0
ETS_NZ,New Zealand ETS,ETS,Implemented,New Zealand,East Asia & Pacific,High income,1994,0.0,,,3760.7268,16933.102,12916.517,0.0,19820.234,0.7748724,0.0,2653.4597,56084.81437239999,59.92771158486717,3621030.0,15.102269349882079,27885176.0,101035726562.0
Tax_CA_NL,Newfoundland and Labrador carbon tax,Carbon tax,Abolished,Newfoundland and Labrador,North America,High income,1994,0.0,,,10051.303,33239.965,25646.512,10205.244,31245.0,5.622765,0.19561808,614.6564,111008.49878308001,62.10135327990539,29147383.0,17.187875724023538,478467870.0,1109398875000.0
ETS_CA_NL,Newfoundland and Labrador PSS,ETS,Implemented,Newfoundland and Labrador,North America,High income,1994,0.0,,,10051.303,33239.965,25646.512,10205.244,31245.0,5.622765,0.19561808,614.6564,111008.49878308001,62.10135327990539,29147383.0,17.187875724023538,478467870.0,1109398875000.0
Tax_CA_NT,Northwest Territories carbon tax,Carbon tax,Abolished,Northwest Territories,North America,High income,1994,0.0,,,10051.303,33239.965,25646.512,10205.244,31245.0,5.622765,0.19561808,614.6564,111008.49878308001,62.10135327990539,29147383.0,17.187875724023538,478467870.0,1109398875000.0
Tax_NO,Norway carbon tax,Carbon tax,Implemented,Norway,Europe & Central Asia,High income,1994,0.001099,99.30826656,365.0510386,2372.5261,23869.613,7048.051,0.0,71514.305,5.7650614,0.0,194.57085,105004.8310114,31.70348428672372,4336467.0,15.282570749856545,37863000.0,173036343750.0
ETS_CA_NS,Nova Scotia OBPS,ETS,Implemented,Nova Scotia,North America,High income,1994,0.0,,,10051.303,33239.965,25646.512,10205.244,31245.0,5.622765,0.19561808,614.6564,111008.49878308001,62.10135327990539,29147383.0,17.187875724023538,478467870.0,1109398875000.0
ETS_CA_Ontario,Ontario CaT,ETS,Abolished,Ontario,North America,High income,1994,0.0,,,10051.303,33239.965,25646.512,10205.244,31245.0,5.622765,0.19561808,614.6564,111008.49878308001,62.10135327990539,29147383.0,17.187875724023538,478467870.0,1109398875000.0
ETS_CA_Ontario2,Ontario EPS,ETS,Implemented,Ontario,North America,High income,1994,0.0,,,10051.303,33239.965,25646.512,10205.244,31245.0,5.622765,0.19561808,614.6564,111008.49878308001,62.10135327990539,29147383.0,17.187875724023538,478467870.0,1109398875000.0
ETS_US_Oregon,Oregon ETS,ETS,Implemented,Oregon,North America,High income,1994,0.0,,0.0,20880.111,36250.1,21588.041,7053.8936,2713.6003,36.432922,5.251312,781.08704,89308.517174,88.14193146509535,265474811.0,19.39703052408932,5361863000.0,12158955000000.0
Tax_PL,Poland carbon tax,Carbon tax,Implemented,Poland,Europe & Central Asia,High income,1994,0.00346,0.044052863,,20972.773,4646.169,2491.9473,0.0,125.543755,0.0,0.0,4.1564183,28240.589473300002,99.54073135257102,38344312.0,17.46211678273425,359990980.0,468053687500.0
Tax_PT,Portugal carbon tax,Carbon tax,Implemented,Portugal,Europe & Central Asia,High income,1994,0.0,,,3986.204,15545.075,0.0,0.0,2961.0034,4.722937,0.0,302.23322,22799.238557,85.66636535325587,9998487.0,16.117944439526447,50242740.0,199704375000.0
Tax_CA_PE,Prince Edward Island carbon tax,Carbon tax,Abolished,Prince Edward Island,North America,High income,1994,0.0,,,10051.303,33239.965,25646.512,10205.244,31245.0,5.622765,0.19561808,614.6564,111008.49878308001,62.10135327990539,29147383.0,17.187875724023538,478467870.0,1109398875000.0
ETS_CA_Quebec,Quebec CaT,ETS,Implemented,Quebec,North America,High income,1994,0.0,,,10051.303,33239.965,25646.512,10205.244,31245.0,5.622765,0.19561808,614.6564,111008.49878308001,62.10135327990539,29147383.0,17.187875724023538,478467870.0,1109398875000.0
ETS_RGGI,RGGI,ETS,Implemented,RGGI,North America,High income,1994,0.0,,,20880.111,36250.1,21588.041,7053.8936,2713.6003,36.432922,5.251312,781.08704,89308.517174,88.14193146509535,265474811.0,19.39703052408932,5361863000.0,12158955000000.0
ETS_JP_Saitama,Saitama ETS,ETS,Implemented,Saitama,East Asia & Pacific,High income,1994,0.0,,,7545.29,25637.523,4754.0073,5725.704,1429.2089,0.021275528,0.6429689,336.04218,45428.43962442799,83.50896621947903,125286861.0,18.646116562014555,1223158300.0,4833148500000.0
ETS_CA_SK,Saskatchewan OBPS,ETS,Abolished,Saskatchewan,North America,High income,1994,0.0,,,10051.303,33239.965,25646.512,10205.244,31245.0,5.622765,0.19561808,614.6564,111008.49878308001,62.10135327990539,29147383.0,17.187875724023538,478467870.0,1109398875000.0
ETS_CN_Shanghai,Shanghai pilot ETS,ETS,Implemented,Shanghai,East Asia & Pacific,Upper middle income,1994,0.0,,,6320.6353,1398.3739,146.37782,33.903046,384.68094,0.8818982,0.011487884,1.1889961,8286.053388183998,94.92319988205877,1209003099.0,20.913061972678342,3093890800.0,3523949500000.0
ETS_CN_Shenzhen,Shenzhen pilot ETS,ETS,Implemented,Shenzhen,East Asia & Pacific,Upper middle income,1994,0.0,,,6320.6353,1398.3739,146.37782,33.903046,384.68094,0.8818982,0.011487884,1.1889961,8286.053388183998,94.92319988205877,1209003099.0,20.913061972678342,3093890800.0,3523949500000.0
Tax_SG,Singapore carbon tax,Carbon tax,Implemented,Singapore,East Asia & Pacific,High income,1994,0.0,,,83.4764,104676.76,4169.3267,0.0,0.0,0.0,0.0,224.00987,109153.57297,99.79477550399422,3417818.0,15.044513186311098,60085936.0,85530765625.0
Tax_SL,Slovenia carbon tax,Carbon tax,Implemented,Slovenia,Europe & Central Asia,High income,1994,0.0,,,7772.005,12344.157,3895.739,6439.1807,4748.703,0.0,0.0,0.0,35199.784700000004,68.21604508279847,1988262.0,14.502771951211184,14639140.0,44865269531.0
Tax_ZA,South Africa carbon tax,Carbon tax,Implemented,South Africa,Sub-Saharan Africa,Upper middle income,1994,0.0,,,18171.7,5141.187,289.84238,612.1267,67.79664,0.0,0.0,0.0,24282.652720000002,97.19996267360035,44004140.0,17.599794301090487,338701250.0,433858187500.0
Tax_ES,Spain carbon tax,Carbon tax,Implemented,Spain,Europe & Central Asia,High income,1994,0.0,,,5521.072,16020.197,1836.9364,3854.7954,1963.8809,12.195852,0.69690585,50.098824,29259.87328185,79.8985189539477,39858721.0,17.500851810017156,251388200.0,939135375000.0
Tax_SE,Sweden carbon tax,Carbon tax,Implemented,Sweden,Europe & Central Asia,High income,1994,0.000982,43.43382729,1411.995671,3686.078,25044.123,894.28955,23144.271,18696.443,23.727655,0.31636876,793.3342,72282.58277375999,40.984272300732286,8780190.0,15.988008719361018,59997400.0,303751562500.0
Tax_CH,Switzerland carbon tax,Carbon tax,Implemented,Switzerland,Europe & Central Asia,High income,1994,0.0,,,295.11136,22034.682,2981.6572,9609.462,15519.185,0.0,1.9859443,245.76062,50687.8441243,49.9359382851826,6993594.0,15.760505288151558,42667984.0,321347718750.0
ETS_CH,Switzerland ETS,ETS,Implemented,Switzerland,Europe & Central Asia,High income,1994,0.0,,,295.11136,22034.682,2981.6572,9609.462,15519.185,0.0,1.9859443,245.76062,50687.8441243,49.9359382851826,6993594.0,15.760505288151558,42667984.0,321347718750.0
Tax_MX_TA,Tamaulipas carbon tax,Carbon tax,Implemented,Tamaulipas,Latin America & Caribbean,Upper middle income,1994,0.0,,,586.13934,11443.42,3372.5374,131.91916,630.8506,0.15560175,0.15560175,217.71304,16382.890743500002,94.01330315354062,89259202.0,18.30705508815399,351533920.0,1365708000000.0
ETS_CN_Tianjin,Tianjin pilot ETS,ETS,Implemented,Tianjin,East Asia & Pacific,Upper middle income,1994,0.0,,,6320.6353,1398.3739,146.37782,33.903046,384.68094,0.8818982,0.011487884,1.1889961,8286.053388183998,94.92319988205877,1209003099.0,20.913061972678342,3093890800.0,3523949500000.0
ETS_JP_Tokyo,Tokyo CaT,ETS,Implemented,Tokyo,East Asia & Pacific,High income,1994,0.0,,,7545.29,25637.523,4754.0073,5725.704,1429.2089,0.021275528,0.6429689,336.04218,45428.43962442799,83.50896621947903,125286861.0,18.646116562014555,1223158300.0,4833148500000.0
Tax_UA,Ukraine carbon tax,Carbon tax,Implemented,Ukraine,Europe & Central Asia,Upper middle income,1994,0.0,,,11520.534,5662.4785,14782.992,3672.4102,646.38434,0.0,0.0,0.0,36284.79904,88.09751010267688,52076000.0,17.768214767202128,419630270.0,385250718750.0
Tax_UK,UK Carbon Price Support,Carbon tax,Implemented,United Kingdom,Europe & Central Asia,High income,1994,0.0,,,9971.974,17269.16,11934.7295,4227.8315,245.06308,16.474188,0.0,81.81121,43747.043478,89.5508824949535,58003200.0,17.876008756642975,574016900.0,1861690375000.0
ETS_UK,UK ETS,ETS,Implemented,United Kingdom,Europe & Central Asia,High income,1994,0.0,,,9971.974,17269.16,11934.7295,4227.8315,245.06308,16.474188,0.0,81.81121,43747.043478,89.5508824949535,58003200.0,17.876008756642975,574016900.0,1861690375000.0
Tax_UY,Uruguay CO2 tax,Carbon tax,Implemented,Uruguay,Latin America & Caribbean,High income,1994,0.0,,,680.6017,5730.5215,2002.4667,72.646576,3813.7637,0.0,0.0,78.43533,12378.435505999998,67.9697357224329,3172839.0,14.970137643829066,4040712.0,44537121093.0
ETS_US_Washington,Washington CCA,ETS,Implemented,Washington,North America,High income,1994,0.0,,,20880.111,36250.1,21588.041,7053.8936,2713.6003,36.432922,5.251312,781.08704,89308.517174,88.14193146509535,265474811.0,19.39703052408932,5361863000.0,12158955000000.0
Tax_MX_ZA,Zacatecas carbon tax,Carbon tax,Implemented,Zacatecas,Latin America & Caribbean,Upper middle income,1994,0.0,,,586.13934,11443.42,3372.5374,131.91916,630.8506,0.15560175,0.15560175,217.71304,16382.890743500002,94.01330315354062,89259202.0,18.30705508815399,351533920.0,1365708000000.0
Tax_AL,Albania carbon tax,Carbon tax,Implemented,Albania,Europe & Central Asia,Upper middle income,1995,0.0,,,8718.235,15063.764,11691.247,4095.2192,2683.5679,14.733065,0.17082573,112.51644,42379.45343073,83.70387800772767,3258573.0,14.996800234332522,2089065.1,14355863281.0
Tax_CA_Alberta,Alberta carbon tax,Carbon tax,Abolished,Alberta,North America,High income,1995,0.0,,,10395.199,34510.414,26223.408,9161.862,31499.35,5.5632615,0.36228192,757.1787,112553.33724341998,63.19583474114917,29459138.0,17.19851474250242,491305340.0,1164218625000.0
ETS_CA_Alberta,Alberta TIER,ETS,Implemented,Alberta,North America,High income,1995,0.0,,,10395.199,34510.414,26223.408,9161.862,31499.35,5.5632615,0.36228192,757.1787,112553.33724341998,63.19583474114917,29459138.0,17.19851474250242,491305340.0,1164218625000.0
Tax_AR,Argentina carbon tax,Carbon tax,Implemented,Argentina,Latin America & Caribbean,Upper middle income,1995,0.0,,,211.41002,7469.5938,7484.392,559.674,2099.267,0.0,0.0,10.605225,17834.942045,85.03193215731024,35070016.0,17.37285710686104,125415496.0,473611000000.0
ETS_AU1,Australia CPM,ETS,Abolished,Australia,East Asia & Pacific,High income,1995,0.0,,,26756.43,23640.203,10688.702,0.0,2399.482,1.0745554,3.2466922,142.56088,63631.6991276,95.99827733266434,18095340.0,16.711165059787216,304962300.0,675530000000.0
ETS_AU2,Australia Safeguard Mechanism,ETS,Implemented,Australia,East Asia & Pacific,High income,1995,0.0,,,26756.43,23640.203,10688.702,0.0,2399.482,1.0745554,3.2466922,142.56088,63631.6991276,95.99827733266434,18095340.0,16.711165059787216,304962300.0,675530000000.0
ETS_AT,Austria ETS,ETS,Implemented,Austria,Europe & Central Asia,High income,1995,0.0,,,5073.8374,17058.9,9579.129,0.0,12950.985,0.34939188,0.34939188,730.01013,45393.560313760005,69.85983514138961,7950322.0,15.888723114735999,64063036.0,285234843750.0
Tax_MX_BC,Baja California carbon tax,Carbon tax,Abolished,Baja California,Latin America & Caribbean,Upper middle income,1995,0.0,,,641.17365,10456.57,3377.6587,258.11298,843.72546,0.21399869,0.15285619,220.60968,15798.217324879999,91.62680859696272,90862449.0,18.32485738249286,330905300.0,1308772625000.0
ETS_CN_Beijing,Beijing pilot ETS,ETS,Implemented,Beijing,East Asia & Pacific,Upper middle income,1995,0.0,,,6340.9844,1496.2544,146.53758,29.215826,433.87766,1.4027641,0.01593632,7.7194395,8456.008005919999,94.41543071400366,1220133929.0,20.92222646835486,3351197200.0,3844595500000.0
Tax_CA_BC,BC carbon tax,Carbon tax,Abolished,British Columbia,North America,High income,1995,0.0,,,10395.199,34510.414,26223.408,9161.862,31499.35,5.5632615,0.36228192,757.1787,112553.33724341998,63.19583474114917,29459138.0,17.19851474250242,491305340.0,1164218625000.0
ETS_CA_BC,BC OBPS,ETS,Implemented,British Columbia,North America,High income,1995,0.0,,,10395.199,34510.414,26223.408,9161.862,31499.35,5.5632615,0.36228192,757.1787,112553.33724341998,63.19583474114917,29459138.0,17.19851474250242,491305340.0,1164218625000.0
ETS_US_California,California CaT,ETS,Implemented,California,North America,High income,1995,0.0,,,20853.59,35793.527,22295.676,7341.4224,3223.269,33.102844,5.328325,737.1331,90283.048669,87.43921939258368,268205796.0,19.40726514304508,5425837600.0,12497682000000.0
Tax_CA,Canada federal fuel charge,Carbon tax,Abolished,Canada,North America,High income,1995,0.0,,,10395.199,34510.414,26223.408,9161.862,31499.35,5.5632615,0.36228192,757.1787,112553.33724341998,63.19583474114917,29459138.0,17.19851474250242,491305340.0,1164218625000.0
ETS_CA,Canada federal OBPS,ETS,Implemented,Canada,North America,High income,1995,0.0,,,10395.199,34510.414,26223.408,9161.862,31499.35,5.5632615,0.36228192,757.1787,112553.33724341998,63.19583474114917,29459138.0,17.19851474250242,491305340.0,1164218625000.0
Tax_CL,Chile carbon tax,Carbon tax,Implemented,Chile,Latin America & Caribbean,High income,1995,0.0,,,1900.2026,8491.289,1433.6378,0.0,3520.887,0.0,0.0,404.1936,15750.210000000003,75.07918561085852,14527382.0,16.49154590920769,41562676.0,188007703125.0
ETS_CN,China national ETS,ETS,Implemented,China,East Asia & Pacific,Upper middle income,1995,0.0,,,6340.9844,1496.2544,146.53758,29.215826,433.87766,1.4027641,0.01593632,7.7194395,8456.008005919999,94.41543071400366,1220133929.0,20.92222646835486,3351197200.0,3844595500000.0
